edp0,edp1,edp2,edp3,edp4,edp5,edp6,edp7,edp8,edp9,edp10,edp11,edp12,edp13,edp14,edp15,edp16,edp17,edp18,edp19
2.5312972292191436,3.3386649874055414,3.2452770780856426,3.5854534005037784,2.8060453400503778,2.652329974811083,3.1796599496221662,2.9950251889168764,3.112657430730478,3.2911209068010074,2.8154911838790926,3.0809823677581862,2.9158690176322417,3.2886020151133497,3.7943954659949615,2.5658690176322416,2.591435768261965,4.27455919395466,3.053022670025189,2.931360201511335
2.552267002518892,3.2509445843828715,3.281360201511335,3.616057934508816,2.8682619647355168,2.6259445843828715,3.1562972292191436,2.9787783375314865,3.1264483627204025,3.207997481108312,2.791498740554156,3.068513853904282,2.8799748110831236,3.296410579345088,3.8056675062972287,2.5862090680100756,2.535390428211587,4.2252518891687645,3.028085642317381,2.9169395465994956
2.572890428211587,3.4393891687657425,3.364137279596977,3.7113035264483623,2.8982052896725445,2.7386335012594465,3.2264798488664983,3.002550377833753,3.215711586901764,3.410170025188916,2.8591624685138535,3.216593198992443,3.0219458438287155,3.378872795969772,3.885799748110832,2.60242443324937,2.6267317380352644,4.313255667506297,3.1374370277078087,2.9778652392947103
2.597260705289672,3.3533060453400503,3.332903022670025,3.623268261964736,2.864452141057934,2.6752833753148613,3.263003778337532,3.0392002518891683,3.180321158690176,3.3485201511335014,2.8683564231738035,3.1592884130982366,2.9615554156171284,3.346505037783375,3.8977015113350135,2.614074307304786,2.6012909319899244,4.347764483627203,3.0631297229219143,3.0053211586901765
2.5443954659949624,3.359130982367758,3.3273299748110836,3.6319899244332494,2.8204030226700247,2.672292191435768,3.1901133501259444,2.9770780856423174,3.1392317380352646,3.297732997481108,2.845088161209068,3.140050377833753,2.9425692695214103,3.303526448362721,3.8418136020151135,2.60132241813602,2.5977959697732995,4.329030226700252,3.05919395465995,2.957178841309824
2.5438916876574305,3.3562972292191438,3.3426952141057935,3.698299748110832,2.910390428211587,2.678022670025189,3.189672544080604,2.979596977329974,3.129156171284635,3.2794710327455925,2.8753148614609567,3.159949622166246,2.9484256926952135,3.3370277078085637,3.842758186397985,2.5873425692695218,2.54382871536524,4.331863979848865,3.1033375314861456,2.9642947103274557
2.5151448362720403,3.33485516372796,3.2366183879093198,3.585610831234257,2.8582808564231734,2.652676322418136,3.183154911838791,2.9531171284634756,3.128998740554156,3.2892002518891683,2.7914672544080603,3.0728904282115863,2.903557934508816,3.299653652392947,3.820560453400504,2.556076826196473,2.5770465994962217,4.264829974811084,3.030006297229219,2.9735201511335014
2.474464735516373,3.3211901763224176,3.2190491183879093,3.578369017632242,2.860673803526448,2.6354848866498735,3.109351385390428,2.903557934508816,3.044678841309824,3.2123740554156166,2.768860201511335,3.0832178841309825,2.876668765743073,3.283343828715365,3.8430415617128455,2.5162153652392942,2.497071788413098,4.216404282115869,3.0284319899244334,2.928557934508816
2.5478589420654907,3.350566750629723,3.282241813602015,3.6413098236775814,2.902455919395466,2.663287153652393,3.218073047858942,2.9923173803526453,3.137531486146096,3.3001259445843822,2.836146095717884,3.1369647355163726,2.9489924433249373,3.356108312342569,3.8599496221662473,2.6035264483627203,2.5551637279596977,4.223614609571788,3.076259445843829,2.9440806045340047
2.57323677581864,3.3731108312342566,3.2855163727959695,3.64471032745592,2.936146095717884,2.6724811083123425,3.168639798488665,3.0001259445843824,3.1591939546599495,3.3216624685138534,2.8482997481108314,3.165239294710328,2.988916876574308,3.3792191435768264,3.906738035264484,2.583627204030227,2.5559823677581863,4.356926952141057,3.057997481108312,2.946536523929471
2.6563916876574303,3.3963161209068007,3.3541246851385393,3.71073677581864,2.9148299748110835,2.7685453400503777,3.3243387909319897,3.0575251889168764,3.18705919395466,3.381958438287154,2.917726700251889,3.2227015113350133,3.056958438287153,3.373835012594458,3.9480163727959696,2.6799433249370277,2.6749055415617127,4.410547858942064,3.111933249370277,3.029565491183879
2.6479219143576826,3.4976700251889166,3.4039042821158687,3.782682619647355,2.9405541561712845,2.7751259445843823,3.3320528967254406,3.0869017632241813,3.256423173803526,3.457115869017633,2.927896725440806,3.2755037783375314,3.049937027707809,3.3887909319899245,3.9622795969773303,2.6967884130982367,2.6789042821158686,4.374874055415617,3.184823677581864,3.037846347607053
2.5892002518891686,3.355510075566751,3.3128778337531486,3.692978589420656,2.9124370277078087,2.708595717884131,3.2578400503778338,3.0249055415617128,3.190333753148615,3.361240554156171,2.847134760705289,3.1673488664987404,2.998646095717884,3.3695528967254402,3.8966309823677583,2.6038727959697723,2.616656171284635,4.305698992443324,3.094741813602015,3.041089420654912
2.5156801007556675,3.319584382871537,3.2387909319899246,3.6099496221662473,2.847418136020151,2.627833753148615,3.1542191435768263,2.9636649874055414,3.1370277078085644,3.31492443324937,2.801637279596977,3.0703400503778338,2.937468513853904,3.318639798488665,3.874496221662469,2.566120906801008,2.5666876574307302,4.283816120906801,3.01971032745592,2.9705289672544075
2.515774559193954,3.3570214105793443,3.302802267002519,3.6130037783375313,2.8791246851385393,2.670938287153653,3.180698992443325,2.9643891687657424,3.1162153652392948,3.3375,2.7923488664987404,3.13705919395466,2.9305100755667506,3.320434508816121,3.8650188916876576,2.575031486146096,2.5871851385390428,4.261807304785894,3.0628778337531486,2.951353904282116
2.652493686868687,3.4544507575757573,3.3852588383838387,3.739867424242424,2.8842487373737367,2.7552714646464644,3.3084911616161614,3.0871527777777774,3.252430555555556,3.462215909090909,2.929008838383839,3.2310921717171714,2.987784090909091,3.38488005050505,3.9379734848484858,2.6468118686868687,2.642834595959596,4.343781565656566,3.148074494949495,3.04977904040404
2.484918136020151,3.3375,3.294426952141058,3.6231423173803528,2.848772040302267,2.653494962216625,3.1562027707808564,2.959099496221663,3.1050692695214104,3.293041561712846,2.865522670025189,3.1152078085642314,2.979691435768262,3.309477329974811,3.8516687657430726,2.5749685138539045,2.56514483627204,4.331580604534005,3.0207493702770782,2.956895465994962
2.533375314861461,3.336649874055416,3.2796599496221663,3.631549118387909,2.853652392947103,2.696410579345088,3.1923803526448364,2.9994332493702767,3.121788413098237,3.3236146095717882,2.838350125944584,3.129030226700252,2.947607052896725,3.335642317380352,3.836460957178841,2.592065491183879,2.6088161209068006,4.30566750629723,3.0323047858942065,2.9794080604534003
2.5677267002518893,3.3127518891687657,3.273142317380352,3.6381926952141055,2.907147355163728,2.6505982367758185,3.1922858942065484,2.98176952141058,3.1359886649874054,3.3049433249370277,2.820812342569269,3.1412153652392947,2.957273299748111,3.3422229219143578,3.9099811083123424,2.569741813602015,2.560484886649874,4.301164987405541,3.0623740554156162,2.916845088161209
2.5762279596977327,3.3420340050377835,3.288507556675063,3.6796284634760714,2.888003778337532,2.7024874055415613,3.2472607052896727,2.9830289672544077,3.1866183879093195,3.370245591939546,2.8423488664987406,3.1332808564231738,2.992852644836272,3.3305730478589415,3.8568324937027705,2.598835012594458,2.6208753148614607,4.297701511335013,3.037185138539043,2.995497481108312
2.6164042821158686,3.3723866498740556,3.3386335012594457,3.685170025188916,2.9092254408060447,2.7297544080604528,3.294049118387909,2.98617758186398,3.210862720403022,3.3828400503778338,2.841215365239295,3.195245591939546,2.9570214105793444,3.339641057934509,3.9318954659949616,2.6124370277078084,2.645308564231738,4.334099496221662,3.073960957178841,2.988066750629723
2.5954659949622165,3.424370277078085,3.324685138539043,3.6829345088161207,2.943261964735516,2.726511335012595,3.2812342569269517,3.04823677581864,3.2166246851385396,3.384823677581864,2.85176322418136,3.188476070528967,2.9970403022670022,3.3423803526448363,3.918765743073049,2.655163727959698,2.6501259445843823,4.359886649874055,3.106549118387909,3.03243073047859
2.6198047858942064,3.3903337531486146,3.314578085642317,3.654817380352645,2.9424748110831236,2.727928211586902,3.2885705289672544,3.044238035264484,3.2230163727959695,3.386744332493703,2.87566120906801,3.1674748110831232,3.004439546599496,3.387185138539043,3.9225125944584383,2.647512594458439,2.6645151133501255,4.440018891687656,3.1230163727959694,3.011996221662469
2.57323677581864,3.3903652392947103,3.2547229219143574,3.632304785894207,2.94867758186398,2.6831863979848865,3.269899244332493,3.031675062972292,3.215680100755668,3.3651133501259447,2.856549118387909,3.1377833753148616,2.9955919395465997,3.318136020151133,3.8970403022670026,2.632871536523929,2.6127833753148613,4.3867758186398,3.105667506297229,2.962720403022669
2.610988664987405,3.383973551637279,3.3588476070528968,3.6640743073047854,3.007336272040302,2.71426322418136,3.2580919395465995,3.0565176322418126,3.195623425692695,3.4014798488664986,2.85242443324937,3.162185138539043,2.98485516372796,3.358154911838791,3.904124685138539,2.691656171284635,2.6562027707808564,4.468797229219144,3.1290617128463483,3.0203715365239296
2.5216309823677583,3.3347921914357683,3.27477959697733,3.6292506297229217,2.8718828715365246,2.673646095717884,3.1799433249370277,2.969426952141057,3.0832178841309825,3.224968513853905,2.8107997481108318,3.1262909319899244,2.928557934508816,3.3296914357682614,3.802991183879092,2.5740239294710325,2.5226385390428208,4.331832493702771,3.052802267002519,2.903557934508816
2.5559508816120906,3.389892947103274,3.2849181360201514,3.6506612090680095,2.93397355163728,2.7003463476070526,3.217915617128463,2.990711586901764,3.1518576826196476,3.377550377833753,2.870749370277078,3.128620906801008,2.9521095717884127,3.3017947103274556,3.8720088161209065,2.6187972292191435,2.6058879093198994,4.274464735516373,3.0592254408060455,2.984099496221663
2.61205919395466,3.403683879093199,3.326039042821159,3.64278967254408,2.9570214105793444,2.7306989924433247,3.2830289672544075,3.0551952141057934,3.2361146095717883,3.4124370277078087,2.859351385390428,3.193608312342569,2.9933564231738035,3.407462216624685,3.9102959697733,2.658028967254408,2.6698047858942062,4.416719143576826,3.1042506297229218,3.0395151133501255
2.5613035264483632,3.429754408060453,3.3901448362720403,3.6885705289672543,2.8985831234256927,2.748520151133501,3.226227959697733,3.0361146095717886,3.196819899244332,3.3386335012594457,2.8994647355163723,3.2111146095717884,3.0053211586901765,3.3613664987405545,3.869489924433249,2.645938287153653,2.605132241813602,4.384225440806046,3.159477329974811,2.9998425692695214
2.544773299748111,3.3435768261964727,3.2792821158690177,3.5892947103274557,2.848992443324937,2.659823677581864,3.1867758186397985,2.9843828715365244,3.104030226700252,3.3086272040302265,2.8403652392947105,3.127141057934509,2.958942065491184,3.2821158690176317,3.852833753148615,2.6021410579345092,2.5904911838790934,4.328904282115869,3.071473551637279,2.957178841309824
2.4955919395465997,3.3357682619647355,3.2712846347607054,3.5825566750629725,2.8784634760705283,2.6605793450881614,3.1490554156171284,2.952392947103274,3.142506297229219,3.2998740554156165,2.843198992443325,3.1767002518891685,2.916498740554156,3.254156171284635,3.808438287153652,2.5591309823677584,2.5698992443324933,4.271347607052896,3.0333123425692694,2.953148614609572
2.608375314861461,3.3654911838790924,3.312468513853904,3.645214105793451,2.880919395465995,2.6897984886649873,3.2816120906801007,2.9986146095717885,3.174811083123425,3.3249370277078087,2.8759445843828715,3.2037783375314866,2.9804785894206556,3.334823677581864,3.8753148614609567,2.642065491183879,2.633501259445844,4.341120906801008,3.1086272040302263,2.989861460957179
2.6136335012594465,3.423835012594458,3.329124685138539,3.6738350125944574,2.898520151133501,2.7863664987405543,3.293608312342569,3.058658690176322,3.1875,3.3769206549118387,2.9450566750629723,3.2480163727959694,2.966089420654912,3.3556989924433247,3.905510075566751,2.6669080604534003,2.669678841309824,4.3217569269521405,3.1191120906801006,3.052928211586902
2.6121221662468512,3.506958438287154,3.4110516372795963,3.76552267002519,2.964641057934509,2.795308564231738,3.304880352644836,3.0880667506297232,3.2434823677581863,3.4309508816120906,2.96426322418136,3.272512594458439,3.03006926952141,3.3698047858942064,3.91734886649874,2.713318639798488,2.6784949622166248,4.399023929471033,3.167537783375314,3.1000944584382872
2.5465365239294715,3.305919395465995,3.2118387909319894,3.586335012594458,2.8573047858942062,2.645654911838791,3.153526448362721,2.954596977329975,3.1155541561712843,3.2546599496221664,2.840176322418136,3.08639798488665,2.9272040302267004,3.2988035264483626,3.867884130982368,2.5807304785894205,2.517380352644836,4.300503778337531,3.0518891687657432,2.9003148614609566
2.592096977329975,3.3041246851385395,3.2716309823677583,3.6493387909319894,2.8427896725440807,2.6926637279596974,3.1708753148614606,3.017222921914357,3.119741813602015,3.25632871536524,2.817411838790932,3.1346032745591934,2.910044080604534,3.2580919395465995,3.7765428211586896,2.582147355163728,2.5671599496221664,4.220434508816121,3.072134760705289,2.925724181360201
2.5532745591939547,3.3596977329974806,3.2894206549118388,3.668387909319899,2.842758186397985,2.643702770780856,3.172418136020151,2.9676322418136016,3.144017632241813,3.2810453400503774,2.8139168765743072,3.09955919395466,2.908501259445844,3.314168765743073,3.864105793450881,2.6011335012594454,2.5403022670025184,4.254471032745592,3.086020151133501,2.9199622166246852
2.6264168765743072,3.350409319899244,3.392600755667506,3.73221032745592,2.876353904282116,2.73485516372796,3.2493387909319895,3.0650818639798487,3.2469458438287155,3.353243073047859,2.854439546599496,3.15765113350126,2.9752833753148615,3.356832493702771,3.9613035264483623,2.624212846347607,2.58221032745592,4.34933879093199,3.107210327455919,3.0041246851385397
2.6057934508816123,3.358438287153653,3.327078085642317,3.6841309823677584,2.962909319899244,2.712468513853904,3.2104534005037784,3.043450881612091,3.1786523929471033,3.3220403022670024,2.8637909319899246,3.1740554156171283,2.9748740554156163,3.35044080604534,3.926952141057935,2.6394836272040303,2.572607052896725,4.323803526448362,3.113853904282116,2.9498740554156178
2.550724181360201,3.4373110831234253,3.3352959697733,3.673205289672544,2.93794080604534,2.6981423173803525,3.2755352644836275,3.032588161209068,3.167789672544081,3.3982682619647355,2.930887909319899,3.1917191435768264,3.007147355163728,3.3353589420654908,3.9541876574307295,2.6827770780856417,2.665711586901763,4.39102644836272,3.0975755667506286,3.0448677581863985
2.5966309823677585,3.3487720403022667,3.352487405541561,3.682147355163728,2.9145151133501255,2.730824937027708,3.2371851385390427,3.0111146095717882,3.1693639798488666,3.2947418136020152,2.882273299748111,3.1755982367758184,2.948331234256927,3.364326196473552,3.8511020151133506,2.6485831234256927,2.5765428211586907,4.320056675062973,3.1142002518891685,2.9560138539042815
2.749050151975684,3.684612462006079,3.45474924012158,3.8400075987841946,3.0713905775075983,2.8359042553191482,3.5453267477203654,3.1857522796352584,3.5367401215805465,3.644794832826748,3.184004559270517,3.388259878419453,3.3043693009118535,3.4669072948328266,4.1781534954407284,2.7213145896656536,2.7884118541033436,4.932256838905775,3.3438829787234043,3.2966945288753795
2.973568111455109,3.857082043343653,3.760023219814241,4.1743421052631575,3.1213235294117645,3.0681501547987606,3.839047987616099,3.4353328173374607,3.622329721362228,3.9177631578947367,3.3991099071207427,3.5733359133126936,3.6187693498452007,3.6457817337461296,4.399961300309597,2.8820820433436527,2.983939628482972,5.152747678018576,3.467530959752322,3.493459752321981
2.8835866261398166,3.868161094224924,3.7243920972644378,4.106306990881459,3.256686930091185,2.93822188449848,3.7308510638297863,3.3608662613981757,3.549848024316109,3.857294832826748,3.351367781155015,3.5417933130699084,3.4613981762917927,3.535562310030395,4.340349544072948,2.8802431610942247,2.9270516717325235,4.8899696048632215,3.409802431610942,3.3436930091185406
3.4280438311688317,4.963027597402598,4.643222402597401,4.973092532467533,3.810024350649351,3.784293831168831,4.616193181818182,4.0446834415584405,4.444277597402597,4.7071022727272736,4.074472402597403,4.438433441558441,3.999228896103896,4.255641233766234,4.764326298701298,3.5226866883116874,3.482021103896104,5.612459415584416,4.358319805194804,4.239894480519481
2.616187315634218,3.7473082595870206,3.3723082595870206,3.6806415929203538,2.9540929203539825,2.743842182890855,3.387573746312684,3.1778392330383483,3.440007374631268,3.533886430678466,3.175848082595871,3.277396755162242,3.317367256637169,3.363311209439528,4.0056415929203535,2.667367256637168,2.710508849557522,4.77872418879056,3.267293510324484,3.2420722713864305
2.9550077639751553,3.9253493788819873,3.763781055900621,4.380007763975155,3.1956133540372664,3.0950698757763973,3.917585403726708,3.3788431677018638,3.7857531055900626,3.991343167701863,3.3883928571428568,3.6894021739130434,3.5377717391304344,3.72736801242236,4.5012810559006216,2.8805512422360247,3.0006599378881993,5.092507763975156,3.50710403726708,3.494836956521739
