enz_10,-1.2347560975609757,-1.1676829268292683,-1.2987804878048783,-1.6310975609756095,-1.75,-1.2408536585365857,-1.1646341463414631,-2.265243902439024,-0.9390243902439024,-1.1768292682926829,-1.393292682926829,-1.3262195121951221,-0.6890243902439025,-1.4908536585365852,-2.3871951219512195,-1.0609756097560976,-0.9420731707317072,-2.3475609756097557,-1.3993902439024388,-1.2073170731707317
enz_11,-1.033149171270718,-1.0,-1.0303867403314917,-1.4834254143646408,-1.7734806629834252,-1.1519337016574585,-1.0193370165745856,-2.0303867403314917,-0.8397790055248617,-1.1712707182320439,-1.397790055248619,-1.085635359116022,-0.8232044198895027,-1.5441988950276244,-2.0193370165745854,-0.8066298342541439,-0.7790055248618784,-2.389502762430939,-1.3563535911602207,-1.1823204419889506
enz_12,-0.9774647887323944,-0.9267605633802816,-0.9098591549295774,-1.3859154929577464,-1.6591549295774648,-1.0647887323943659,-0.9183098591549296,-1.9267605633802816,-0.7661971830985915,-1.028169014084507,-1.4140845070422534,-0.9295774647887322,-0.6394366197183099,-1.4366197183098597,-1.949295774647888,-0.7267605633802817,-0.6394366197183099,-2.1154929577464783,-1.2676056338028172,-1.1352112676056338
enz_13,-0.9833333333333332,-1.0111111111111108,-0.9972222222222221,-1.4416666666666664,-1.6527777777777777,-1.1083333333333332,-1.05,-1.8638888888888887,-0.8638888888888892,-1.0722222222222222,-1.3638888888888887,-1.025,-0.7472222222222222,-1.5111111111111113,-1.9444444444444444,-0.7611111111111108,-0.7388888888888892,-2.2222222222222223,-1.3611111111111112,-1.175
enz_14,-0.9390581717451522,-0.9307479224376732,-0.8448753462603878,-1.2825484764542938,-1.562326869806094,-0.9750692520775622,-0.9529085872576176,-1.8448753462603882,-0.6952908587257618,-1.0110803324099722,-1.3518005540166207,-0.9861495844875346,-0.5595567867036011,-1.376731301939058,-1.933518005540166,-0.6648199445983379,-0.6481994459833795,-2.0831024930747923,-1.2188365650969528,-1.0775623268698058
enz_15,-0.9281767955801103,-0.9005524861878452,-0.8176795580110497,-1.3093922651933705,-1.5607734806629832,-1.0,-0.93646408839779,-1.7900552486187848,-0.7292817679558011,-0.9889502762430938,-1.259668508287293,-0.9226519337016574,-0.4917127071823205,-1.3232044198895028,-1.8535911602209945,-0.6850828729281768,-0.6491712707182321,-2.0745856353591163,-1.2127071823204418,-1.0276243093922652
enz_16,-1.1768292682926829,-1.1920731707317072,-1.268292682926829,-1.6554878048780488,-1.8140243902439024,-1.371951219512195,-1.25,-2.2225609756097557,-0.9817073170731708,-1.2164634146341464,-1.4481707317073171,-1.3658536585365857,-0.7378048780487805,-1.6036585365853657,-2.3079268292682933,-1.0579268292682926,-0.929878048780488,-2.4786585365853657,-1.4695121951219512,-1.2926829268292683
enz_17,-1.0196629213483146,-0.9185393258426964,-0.8820224719101123,-1.3483146067415728,-1.6264044943820224,-1.0646067415730338,-0.8960674157303372,-1.8623595505617976,-0.6853932584269663,-0.9915730337078654,-1.252808988764045,-0.9325842696629214,-0.6601123595505618,-1.306179775280899,-1.9550561797752808,-0.6910112359550561,-0.6264044943820225,-2.095505617977528,-1.1488764044943822,-1.0870786516853934
enz_18,-1.072423398328691,-1.0362116991643453,-1.044568245125348,-1.4707520891364902,-1.807799442896936,-1.1559888579387188,-0.9972144846796656,-2.0612813370473537,-0.9080779944289692,-1.1281337047353759,-1.3983286908077992,-1.0557103064066853,-0.7493036211699164,-1.5292479108635098,-2.047353760445682,-0.8272980501392758,-0.7604456824512535,-2.35933147632312,-1.3760445682451254,-1.1977715877437327
enz_19,-1.041551246537396,-1.0304709141274238,-0.9667590027700832,-1.5124653739612188,-1.7091412742382268,-1.1052631578947367,-1.0526315789473684,-1.977839335180056,-0.8559556786703602,-1.0858725761772852,-1.3795013850415512,-1.080332409972299,-0.6842105263157896,-1.5207756232686978,-2.1301939058171744,-0.8282548476454292,-0.7091412742382271,-2.332409972299169,-1.371191135734072,-1.1883656509695288
enz_20,-0.9694444444444444,-0.8833333333333332,-0.9,-1.325,-1.6222222222222218,-1.0444444444444445,-0.925,-1.8583333333333327,-0.8555555555555556,-0.9972222222222221,-1.2527777777777775,-0.9194444444444446,-0.6027777777777777,-1.35,-1.9444444444444444,-0.6972222222222222,-0.5944444444444444,-2.0666666666666678,-1.2638888888888888,-1.0583333333333331
enz_21,-1.041551246537396,-1.0470914127423825,-1.0498614958448749,-1.5401662049861498,-1.8337950138504155,-1.2077562326869806,-1.0969529085872576,-2.0332409972299166,-0.9141274238227148,-1.1578947368421053,-1.4404432132963991,-1.1218836565096952,-0.7396121883656511,-1.5789473684210524,-2.1024930747922435,-0.8448753462603878,-0.7756232686980609,-2.4127423822714684,-1.373961218836565,-1.2243767313019391
enz_22,-1.226006191950464,-1.071207430340557,-1.1981424148606812,-1.5944272445820433,-1.8482972136222915,-1.294117647058824,-1.1455108359133126,-2.191950464396285,-0.8823529411764705,-1.1702786377708976,-1.4024767801857585,-1.238390092879257,-0.761609907120743,-1.5510835913312693,-2.2817337461300307,-1.040247678018576,-0.9287925696594426,-2.3777089783281724,-1.3900928792569662,-1.2414860681114552
enz_23,-1.138801261829653,-1.0126182965299684,-1.0851735015772863,-1.5078864353312302,-1.6593059936908516,-1.1293375394321767,-1.1261829652996846,-2.1261829652996846,-0.8264984227129338,-1.0315457413249214,-1.3753943217665616,-1.1577287066246056,-0.5772870662460567,-1.4132492113564668,-2.1798107255520507,-0.9621451104100948,-0.8233438485804416,-2.154574132492113,-1.2839116719242905,-1.1514195583596212
enz_24,-0.9634831460674158,-0.8764044943820225,-0.952247191011236,-1.3398876404494382,-1.6713483146067418,-1.002808988764045,-0.8286516853932584,-1.8230337078651688,-0.7780898876404494,-1.053370786516854,-1.3258426966292132,-0.9550561797752808,-0.7275280898876404,-1.3848314606741576,-1.8483146067415728,-0.7219101123595506,-0.6404494382022472,-2.1348314606741567,-1.2191011235955056,-1.1264044943820226
enz_25,-1.1716867469879515,-1.1656626506024097,-1.25,-1.6716867469879515,-1.816265060240964,-1.3042168674698795,-1.2740963855421688,-2.1897590361445785,-0.9969879518072284,-1.1626506024096384,-1.3975903614457832,-1.3072289156626506,-0.7469879518072288,-1.4969879518072289,-2.2319277108433737,-1.0512048192771084,-0.7951807228915662,-2.4518072289156625,-1.4277108433734942,-1.2620481927710845
enz_26,-1.1094224924012157,-0.9848024316109422,-1.0395136778115501,-1.47112462006079,-1.5896656534954403,-1.1246200607902737,-1.0668693009118542,-2.0182370820668694,-0.844984802431611,-1.009118541033435,-1.2462006079027357,-1.127659574468085,-0.5744680851063829,-1.319148936170213,-1.9665653495440727,-0.8662613981762917,-0.7568389057750758,-1.9939209726443767,-1.1884498480243162,-1.133738601823708
enz_27,-1.280864197530864,-1.25,-1.3209876543209875,-1.7530864197530864,-1.9567901234567902,-1.4351851851851851,-1.2592592592592593,-2.3981481481481484,-1.1080246913580247,-1.3302469135802468,-1.5277777777777777,-1.4012345679012344,-0.9228395061728396,-1.6759259259259258,-2.438271604938272,-1.1388888888888888,-1.0,-2.6574074074074074,-1.5370370370370368,-1.3827160493827158
enz_28,-0.887218045112782,-0.8646616541353382,-0.917293233082707,-1.4110275689223055,-1.556390977443609,-1.00250626566416,-1.025062656641604,-1.7794486215538845,-0.8521303258145363,-1.0,-1.2531328320802002,-0.9022556390977444,-0.6165413533834586,-1.3358395989974938,-1.7593984962406015,-0.5764411027568922,-0.5463659147869674,-2.025062656641604,-1.2456140350877194,-1.0375939849624063
enz_29,-0.8822055137844611,-0.8571428571428571,-0.869674185463659,-1.380952380952381,-1.5087719298245612,-1.0476190476190477,-1.0401002506265664,-1.7368421052631582,-0.8847117794486214,-0.9924812030075189,-1.2481203007518795,-0.9223057644110274,-0.6365914786967418,-1.3383458646616542,-1.8045112781954888,-0.5839598997493736,-0.543859649122807,-2.0275689223057642,-1.275689223057644,-1.0350877192982455
enz_30,-0.8295739348370926,-0.807017543859649,-0.8721804511278195,-1.3383458646616542,-1.5012531328320795,-0.9774436090225564,-0.9699248120300752,-1.716791979949875,-0.8320802005012531,-1.012531328320802,-1.2481203007518795,-0.8771929824561403,-0.5814536340852129,-1.2781954887218046,-1.6942355889724308,-0.5363408521303257,-0.5187969924812031,-1.9473684210526316,-1.238095238095238,-1.0275689223057645
enz_31,-0.844611528822055,-0.8120300751879698,-0.8771929824561403,-1.3558897243107768,-1.486215538847118,-0.9849624060150376,-0.9674185463659148,-1.7192982456140349,-0.8345864661654134,-1.012531328320802,-1.2030075187969922,-0.8646616541353382,-0.5714285714285713,-1.2882205513784462,-1.6867167919799502,-0.5739348370927319,-0.5187969924812031,-1.9624060150375937,-1.2205513784461155,-0.9899749373433586
enz_32,-0.8646616541353382,-0.8471177944862156,-0.8671679197994988,-1.3659147869674186,-1.533834586466165,-1.0200501253132832,-1.0050125313283207,-1.7042606516290724,-0.8746867167919798,-0.9899749373433586,-1.2230576441102756,-0.8671679197994988,-0.6240601503759399,-1.318295739348371,-1.7042606516290724,-0.5488721804511278,-0.5463659147869674,-1.9548872180451131,-1.2581453634085211,-1.0401002506265664
enz_33,-0.8320802005012531,-0.7969924812030074,-0.8571428571428571,-1.3558897243107768,-1.4761904761904765,-1.0075187969924813,-0.9548872180451129,-1.7042606516290724,-0.8295739348370926,-0.9899749373433586,-1.2481203007518795,-0.8370927318295738,-0.5614035087719297,-1.2781954887218046,-1.6566416040100251,-0.5137844611528823,-0.5037593984962406,-1.9624060150375937,-1.2406015037593985,-1.0375939849624063
enz_34,-0.8847117794486214,-0.8646616541353382,-0.8847117794486214,-1.3558897243107768,-1.5313283208020048,-1.0200501253132832,-1.0075187969924813,-1.7418546365914789,-0.8496240601503758,-1.0375939849624063,-1.2681704260651627,-0.9072681704260652,-0.6265664160401001,-1.3433583959899749,-1.7518796992481205,-0.5864661654135337,-0.531328320802005,-2.0100250626566414,-1.2556390977443608,-1.0275689223057645
enz_35,-0.8671679197994988,-0.8120300751879698,-0.8421052631578947,-1.3408521303258143,-1.5037593984962403,-1.0275689223057645,-0.9799498746867171,-1.68922305764411,-0.8646616541353382,-1.0050125313283207,-1.2105263157894737,-0.8571428571428571,-0.6040100250626568,-1.3032581453634084,-1.7418546365914789,-0.5463659147869674,-0.5213032581453633,-1.9849624060150373,-1.2355889724310778,-1.0075187969924813
enz_36,-0.8120300751879698,-0.8395989974937343,-0.862155388471178,-1.333333333333333,-1.4586466165413532,-0.9749373433583962,-0.9674185463659148,-1.68922305764411,-0.7869674185463656,-1.00250626566416,-1.200501253132832,-0.8571428571428571,-0.5939849624060151,-1.2055137844611532,-1.6741854636591476,-0.5162907268170426,-0.4987468671679197,-1.9799498746867168,-1.1804511278195486,-1.0701754385964912
enz_37,-0.8671679197994988,-0.862155388471178,-0.862155388471178,-1.3483709273182956,-1.5263157894736843,-1.0375939849624063,-1.00250626566416,-1.7393483709273183,-0.8521303258145363,-1.025062656641604,-1.238095238095238,-0.8947368421052628,-0.6140350877192983,-1.3408521303258143,-1.7468671679197998,-0.5814536340852129,-0.5363408521303257,-2.0075187969924806,-1.2531328320802002,-1.0175438596491229
enz_38,-0.8922305764411027,-0.807017543859649,-0.887218045112782,-1.3433583959899749,-1.4962406015037597,-1.0075187969924813,-1.0175438596491229,-1.7268170426065164,-0.844611528822055,-0.9849624060150376,-1.2205513784461155,-0.8947368421052628,-0.6115288220551378,-1.2957393483709274,-1.774436090225564,-0.5588972431077694,-0.5137844611528823,-2.0,-1.238095238095238,-1.00250626566416
enz_39,-0.8671679197994988,-0.844611528822055,-0.8771929824561403,-1.3609022556390975,-1.5162907268170425,-1.0,-0.9924812030075189,-1.7318295739348373,-0.8521303258145363,-1.0100250626566416,-1.2280701754385963,-0.8771929824561403,-0.5864661654135337,-1.3057644110275688,-1.7293233082706767,-0.5714285714285713,-0.5213032581453633,-1.9824561403508767,-1.2456140350877194,-1.0100250626566416
enz_40,-0.8370927318295738,-0.8195488721804511,-0.8771929824561403,-1.3157894736842106,-1.5213032581453632,-0.9749373433583962,-0.9849624060150376,-1.734335839598997,-0.8220551378446116,-0.9924812030075189,-1.2305764411027569,-0.8972431077694235,-0.5889724310776943,-1.3032581453634084,-1.714285714285714,-0.5588972431077694,-0.5413533834586465,-1.9699248120300752,-1.2305764411027569,-1.00250626566416
enz_41,-0.8521303258145363,-0.802005012531328,-0.8596491228070176,-1.3433583959899749,-1.486215538847118,-1.0,-0.9774436090225564,-1.7067669172932332,-0.8095238095238094,-0.9924812030075189,-1.2230576441102756,-0.844611528822055,-0.5939849624060151,-1.2957393483709274,-1.7192982456140349,-0.5413533834586465,-0.4987468671679197,-2.0100250626566414,-1.2030075187969922,-1.025062656641604
enz_42,-0.8395989974937343,-0.807017543859649,-0.8320802005012531,-1.283208020050125,-1.4736842105263157,-0.987468671679198,-0.9674185463659148,-1.6716791979949877,-0.8245614035087718,-0.987468671679198,-1.2030075187969922,-0.8295739348370926,-0.5864661654135337,-1.2556390977443608,-1.6691729323308269,-0.5238095238095238,-0.5187969924812031,-1.9423558897243107,-1.2055137844611532,-1.0175438596491229
enz_43,-0.8496240601503758,-0.8471177944862156,-0.8546365914786967,-1.3508771929824561,-1.4786967418546366,-0.987468671679198,-0.9849624060150376,-1.716791979949875,-0.8421052631578947,-1.0175438596491229,-1.2330827067669172,-0.862155388471178,-0.5814536340852129,-1.2606516290726817,-1.6791979949874687,-0.5288220551378446,-0.5238095238095238,-1.9197994987468672,-1.2205513784461155,-1.0200501253132832
enz_44,-0.8345864661654134,-0.844611528822055,-0.8771929824561403,-1.3258145363408522,-1.4636591478696739,-0.987468671679198,-0.9624060150375938,-1.7067669172932332,-0.8370927318295738,-1.0100250626566416,-1.25062656641604,-0.8972431077694235,-0.543859649122807,-1.3157894736842106,-1.684210526315789,-0.5388471177944864,-0.5238095238095238,-1.9624060150375937,-1.2230576441102756,-1.0175438596491229
enz_45,-0.8796992481203006,-0.8496240601503758,-0.9097744360902256,-1.3684210526315788,-1.518796992481203,-1.0150375939849623,-1.0175438596491229,-1.7293233082706767,-0.869674185463659,-1.012531328320802,-1.2230576441102756,-0.8897243107769423,-0.6165413533834586,-1.333333333333333,-1.761904761904762,-0.5989974937343359,-0.531328320802005,-2.0325814536340854,-1.2556390977443608,-1.0225563909774436
enz_46,-0.8796992481203006,-0.8646616541353382,-0.9147869674185464,-1.3834586466165413,-1.533834586466165,-1.045112781954887,-1.025062656641604,-1.7568922305764414,-0.8771929824561403,-1.025062656641604,-1.25062656641604,-0.9072681704260652,-0.6165413533834586,-1.3233082706766914,-1.791979949874687,-0.6090225563909775,-0.5413533834586465,-2.0350877192982457,-1.2681704260651627,-1.025062656641604
enz_47,-0.8746867167919798,-0.8195488721804511,-0.887218045112782,-1.3734335839598997,-1.518796992481203,-1.0200501253132832,-1.0050125313283207,-1.7017543859649125,-0.8270676691729321,-0.9824561403508774,-1.2606516290726817,-0.8822055137844611,-0.6140350877192983,-1.2932330827067668,-1.7368421052631582,-0.556390977443609,-0.493734335839599,-1.9874686716791985,-1.2280701754385963,-1.025062656641604
enz_48,-0.8571428571428571,-0.8195488721804511,-0.8822055137844611,-1.3358395989974938,-1.488721804511278,-1.00250626566416,-0.9899749373433586,-1.6942355889724308,-0.8195488721804511,-0.9749373433583962,-1.2205513784461155,-0.8646616541353382,-0.5889724310776943,-1.300751879699248,-1.7293233082706767,-0.5388471177944864,-0.506265664160401,-2.0100250626566414,-1.2030075187969922,-1.0100250626566416
enz_49,-0.8596491228070176,-0.8195488721804511,-0.887218045112782,-1.3233082706766914,-1.4736842105263157,-0.9899749373433586,-0.9774436090225564,-1.714285714285714,-0.8646616541353382,-0.9924812030075189,-1.2305764411027569,-0.8771929824561403,-0.5739348370927319,-1.2731829573934836,-1.7042606516290724,-0.5463659147869674,-0.5288220551378446,-1.974937343358396,-1.2305764411027569,-1.0050125313283207
enz_50,-0.8793969849246231,-0.8793969849246231,-0.8743718592964824,-1.3643216080402008,-1.5276381909547738,-1.0226130653266332,-1.0351758793969847,-1.7336683417085428,-0.8994974874371859,-1.0226130653266332,-1.2537688442211057,-0.9070351758793967,-0.6557788944723617,-1.3115577889447234,-1.7814070351758795,-0.5804020100502513,-0.565326633165829,-1.9874371859296482,-1.2587939698492463,-1.0552763819095476
enz_51,-0.8370927318295738,-0.8170426065162906,-0.8546365914786967,-1.3283208020050123,-1.5162907268170425,-0.9774436090225564,-0.9749373433583962,-1.7192982456140349,-0.802005012531328,-1.00250626566416,-1.2456140350877194,-0.8947368421052628,-0.5964912280701754,-1.3308270676691727,-1.7192982456140349,-0.5689223057644112,-0.5137844611528823,-2.0125313283208017,-1.2330827067669172,-1.0050125313283207
enz_52,-0.8596491228070176,-0.8145363408521303,-0.8822055137844611,-1.3258145363408522,-1.4987468671679196,-1.0150375939849623,-0.9824561403508774,-1.7443609022556392,-0.8596491228070176,-0.9924812030075189,-1.2431077694235586,-0.8796992481203006,-0.5939849624060151,-1.3107769423558897,-1.7092731829573935,-0.5789473684210527,-0.5112781954887218,-1.9949874686716795,-1.2030075187969922,-1.0100250626566416
enz_53,-0.8345864661654134,-0.8045112781954886,-0.8847117794486214,-1.3157894736842106,-1.4962406015037597,-0.9899749373433586,-0.9774436090225564,-1.7017543859649125,-0.8395989974937343,-1.0225563909774436,-1.2305764411027569,-0.8521303258145363,-0.5538847117794486,-1.2807017543859651,-1.68922305764411,-0.5463659147869674,-0.5187969924812031,-1.9824561403508767,-1.2105263157894737,-1.0225563909774436
enz_54,-0.8796992481203006,-0.8395989974937343,-0.9047619047619048,-1.3558897243107768,-1.5012531328320795,-1.0075187969924813,-0.9849624060150376,-1.716791979949875,-0.8796992481203006,-1.0,-1.2280701754385963,-0.869674185463659,-0.5889724310776943,-1.3107769423558897,-1.7268170426065164,-0.5864661654135337,-0.5112781954887218,-1.9799498746867168,-1.213032581453634,-1.012531328320802
enz_55,-0.8746867167919798,-0.869674185463659,-0.8771929824561403,-1.3458646616541352,-1.4962406015037597,-1.0275689223057645,-0.9974937343358398,-1.7268170426065164,-0.8471177944862156,-1.0100250626566416,-1.225563909774436,-0.8897243107769423,-0.6115288220551378,-1.3082706766917294,-1.7518796992481205,-0.5664160401002505,-0.531328320802005,-1.9799498746867168,-1.2406015037593985,-1.0075187969924813
enz_56,-0.8847117794486214,-0.844611528822055,-0.9147869674185464,-1.3834586466165413,-1.5263157894736843,-1.025062656641604,-1.012531328320802,-1.7568922305764414,-0.869674185463659,-0.987468671679198,-1.2180451127819547,-0.8546365914786967,-0.5789473684210527,-1.2857142857142858,-1.74937343358396,-0.5814536340852129,-0.5338345864661654,-2.0275689223057642,-1.2355889724310778,-1.0050125313283207
enz_57,-0.8796992481203006,-0.8395989974937343,-0.912280701754386,-1.3609022556390975,-1.5213032581453632,-1.0200501253132832,-0.9949874686716792,-1.7243107769423551,-0.8496240601503758,-1.0050125313283207,-1.2205513784461155,-0.8746867167919798,-0.5714285714285713,-1.3057644110275688,-1.734335839598997,-0.5989974937343359,-0.5513784461152882,-2.00501253132832,-1.2431077694235586,-0.987468671679198
enz_58,-0.8521303258145363,-0.794486215538847,-0.912280701754386,-1.3433583959899749,-1.4786967418546366,-0.9473684210526316,-0.9749373433583962,-1.7318295739348373,-0.8345864661654134,-0.9774436090225564,-1.2456140350877194,-0.8771929824561403,-0.5839598997493736,-1.3057644110275688,-1.7042606516290724,-0.5739348370927319,-0.5538847117794486,-1.9949874686716795,-1.2406015037593985,-1.0175438596491229
enz_59,-0.8796992481203006,-0.8421052631578947,-0.924812030075188,-1.3433583959899749,-1.5588972431077694,-0.9849624060150376,-0.9774436090225564,-1.7243107769423551,-0.8571428571428571,-0.9924812030075189,-1.2606516290726817,-0.8771929824561403,-0.5689223057644112,-1.2857142857142858,-1.7393483709273183,-0.5914786967418546,-0.5513784461152882,-2.0125313283208017,-1.2330827067669172,-0.9924812030075189
enz_60,-0.8395989974937343,-0.8295739348370926,-0.8521303258145363,-1.3283208020050123,-1.4736842105263157,-0.9724310776942354,-0.9774436090225564,-1.6992481203007517,-0.8170426065162906,-1.0275689223057645,-1.2355889724310778,-0.8721804511278195,-0.5889724310776943,-1.300751879699248,-1.6791979949874687,-0.5639097744360902,-0.5162907268170426,-1.9598997493734327,-1.2055137844611532,-1.012531328320802
enz_61,-0.8847117794486214,-0.8521303258145363,-0.9223057644110274,-1.3458646616541352,-1.538847117794486,-0.9924812030075189,-0.9899749373433586,-1.7243107769423551,-0.8471177944862156,-0.9799498746867171,-1.2355889724310778,-0.8571428571428571,-0.5639097744360902,-1.2706766917293233,-1.7543859649122806,-0.5664160401002505,-0.5363408521303257,-1.9699248120300752,-1.2355889724310778,-0.9799498746867171
enz_62,-0.8796992481203006,-0.862155388471178,-0.9197994987468672,-1.3032581453634084,-1.5213032581453632,-1.0150375939849623,-1.0100250626566416,-1.7393483709273183,-0.8521303258145363,-0.9949874686716792,-1.2305764411027569,-0.8546365914786967,-0.606516290726817,-1.3107769423558897,-1.761904761904762,-0.5889724310776943,-0.543859649122807,-2.025062656641604,-1.2531328320802002,-0.9949874686716792
enz_63,-0.8571428571428571,-0.8571428571428571,-0.8571428571428571,-1.333333333333333,-1.5112781954887216,-1.012531328320802,-0.9674185463659148,-1.734335839598997,-0.8496240601503758,-0.987468671679198,-1.2581453634085211,-0.8897243107769423,-0.5864661654135337,-1.3208020050125313,-1.7669172932330828,-0.5614035087719297,-0.5513784461152882,-1.9949874686716795,-1.2706766917293233,-1.0300751879699248
enz_64,-0.8746867167919798,-0.8270676691729321,-0.8771929824561403,-1.3258145363408522,-1.5012531328320795,-0.9849624060150376,-0.9699248120300752,-1.7318295739348373,-0.8345864661654134,-1.0150375939849623,-1.225563909774436,-0.8546365914786967,-0.6015037593984961,-1.3107769423558897,-1.7067669172932332,-0.5614035087719297,-0.5263157894736842,-1.9448621553884715,-1.2330827067669172,-1.0075187969924813
enz_65,-0.8521303258145363,-0.8145363408521303,-0.8596491228070176,-1.3283208020050123,-1.513784461152882,-1.0,-0.9674185463659148,-1.7268170426065164,-0.8521303258145363,-0.9824561403508774,-1.2230576441102756,-0.8646616541353382,-0.6115288220551378,-1.275689223057644,-1.714285714285714,-0.5413533834586465,-0.543859649122807,-1.9799498746867168,-1.2581453634085211,-0.9974937343358398
enz_66,-0.887218045112782,-0.8496240601503758,-0.8746867167919798,-1.3533834586466165,-1.5263157894736843,-1.012531328320802,-0.9849624060150376,-1.7218045112781954,-0.844611528822055,-1.0,-1.2481203007518795,-0.8721804511278195,-0.6115288220551378,-1.3283208020050123,-1.7518796992481205,-0.5513784461152882,-0.543859649122807,-1.9649122807017545,-1.2481203007518795,-1.0075187969924813
enz_67,-0.8947368421052628,-0.8972431077694235,-0.912280701754386,-1.3558897243107768,-1.5413533834586466,-1.0150375939849623,-1.0175438596491229,-1.7218045112781954,-0.862155388471178,-0.9774436090225564,-1.2330827067669172,-0.8947368421052628,-0.5939849624060151,-1.318295739348371,-1.7518796992481205,-0.5814536340852129,-0.5338345864661654,-2.022556390977444,-1.2606516290726817,-1.0225563909774436
enz_68,-0.8796992481203006,-0.8822055137844611,-0.912280701754386,-1.3734335839598997,-1.5789473684210524,-1.0350877192982455,-1.0275689223057645,-1.7593984962406015,-0.8822055137844611,-1.0100250626566416,-1.2681704260651627,-0.917293233082707,-0.6265664160401001,-1.3458646616541352,-1.7819548872180453,-0.6090225563909775,-0.5588972431077694,-2.022556390977444,-1.2606516290726817,-1.012531328320802
enz_69,-0.8220551378446116,-0.7869674185463656,-0.869674185463659,-1.3208020050125313,-1.4310776942355887,-0.9473684210526316,-0.9548872180451129,-1.684210526315789,-0.8095238095238094,-1.0275689223057645,-1.2355889724310778,-0.8521303258145363,-0.5839598997493736,-1.3233082706766914,-1.666666666666667,-0.5213032581453633,-0.5513784461152882,-1.9223057644110275,-1.2080200501253129,-1.0476190476190477
